number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price,special requests,booking status,reservation_month,reservation_dayofweek,total_nights,price_per_night,is_family,total_guests,weekend_share,previous_bookings,previous_cancel_ratio,has_special_requests,Booking_ID
2,0,0,1,Meal Plan 1,1,Room_Type 1,6,Online,0,0,0,98.0,0,0,8,0,1,49.0,0,2,0.0,0,0.0,0,INN34944
2,0,2,1,Not Selected,0,Room_Type 1,48,Online,0,0,0,69.5,1,0,3,0,3,17.375,0,2,0.5,0,0.0,1,INN34945
2,0,2,1,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,85.5,0,0,9,0,3,21.375,0,2,0.5,0,0.0,0,INN34946
2,0,0,1,Not Selected,0,Room_Type 1,3,Online,0,0,0,87.78,0,0,10,6,1,43.89,0,2,0.0,0,0.0,0,INN34948
2,0,2,2,Meal Plan 1,0,Room_Type 1,94,Online,0,0,0,73.95,0,1,3,0,4,14.790000000000001,0,2,0.4,0,0.0,0,INN34951
3,0,2,2,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,172.0,0,1,3,0,4,34.4,0,3,0.4,0,0.0,0,INN34952
1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,105.0,0,0,10,4,1,52.5,0,1,0.0,0,0.0,0,INN34953
2,0,0,1,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,72.0,0,0,10,6,1,36.0,0,2,0.0,0,0.0,0,INN34954
3,0,0,4,Meal Plan 1,0,Room_Type 4,99,Online,0,0,0,150.3,0,1,8,4,4,30.060000000000002,0,3,0.0,0,0.0,0,INN34955
3,0,2,5,Meal Plan 1,0,Room_Type 4,19,Online,0,0,0,150.43,2,1,4,6,7,18.80375,0,3,0.25,0,0.0,1,INN34956
2,0,2,3,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,85.0,0,0,7,0,5,14.166666666666666,0,2,0.3333333333333333,0,0.0,0,INN34958
3,0,0,3,Meal Plan 1,0,Room_Type 4,63,Online,0,0,0,168.3,0,0,8,3,3,42.075,0,3,0.0,0,0.0,0,INN34960
2,0,1,3,Meal Plan 1,0,Room_Type 1,116,Online,0,0,0,136.0,1,1,5,5,4,27.2,0,2,0.2,0,0.0,1,INN34962
1,0,3,5,Not Selected,0,Room_Type 1,275,Online,0,0,0,91.69,0,1,10,1,8,10.187777777777777,0,1,0.3333333333333333,0,0.0,0,INN34963
3,0,1,1,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,169.93,1,0,9,2,2,56.64333333333334,0,3,0.3333333333333333,0,0.0,1,INN34965
1,0,2,1,Meal Plan 1,0,Room_Type 1,116,Offline,0,0,0,81.67,0,0,2,2,3,20.4175,0,1,0.5,0,0.0,0,INN34968
1,0,1,4,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,128.4,2,0,8,2,5,21.400000000000002,0,1,0.16666666666666666,0,0.0,1,INN34969
2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,90.95,1,0,11,0,4,18.19,0,2,0.4,0,0.0,1,INN34971
2,0,2,2,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,95.0,0,0,9,0,4,19.0,0,2,0.4,0,0.0,0,INN34972
2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Complementary,0,0,0,0.0,0,0,5,0,1,0.0,0,2,0.0,0,0.0,0,INN34973
2,0,0,3,Not Selected,0,Room_Type 1,194,Online,0,0,0,73.46,0,1,4,5,3,18.365,0,2,0.0,0,0.0,0,INN34975
2,0,1,0,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,91.0,0,1,3,2,1,45.5,0,2,0.5,0,0.0,0,INN34977
2,2,2,2,Meal Plan 1,0,Room_Type 6,23,Online,0,0,0,198.9,0,1,5,0,4,39.78,1,4,0.4,0,0.0,0,INN34978
2,0,1,3,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,80.75,0,0,5,2,4,16.15,0,2,0.2,0,0.0,0,INN34981
2,0,1,5,Meal Plan 1,0,Room_Type 1,90,Offline,0,0,0,95.0,3,0,9,2,6,13.571428571428571,0,2,0.14285714285714285,0,0.0,1,INN34982
2,2,2,4,Meal Plan 1,0,Room_Type 6,1,Online,0,0,0,142.38,0,0,12,0,6,20.34,1,4,0.2857142857142857,0,0.0,0,INN34983
2,1,0,1,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,126.0,1,0,12,3,1,63.0,1,3,0.0,0,0.0,1,INN34985
3,0,3,5,Meal Plan 1,0,Room_Type 4,82,Online,0,0,0,150.3,2,1,8,2,8,16.700000000000003,0,3,0.3333333333333333,0,0.0,1,INN34986
2,0,0,1,Not Selected,0,Room_Type 1,32,Online,0,0,0,88.0,0,1,11,0,1,44.0,0,2,0.0,0,0.0,0,INN34987
2,0,2,3,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,110.7,1,0,6,1,5,18.45,0,2,0.3333333333333333,0,0.0,1,INN34989
2,0,0,1,Meal Plan 1,0,Room_Type 7,0,Complementary,0,0,0,0.0,2,0,11,6,1,0.0,0,2,0.0,0,0.0,1,INN34992
1,0,2,2,Meal Plan 1,0,Room_Type 1,74,Offline,0,0,0,68.0,0,0,7,0,4,13.6,0,1,0.4,0,0.0,0,INN34993
2,1,2,5,Meal Plan 1,0,Room_Type 1,158,Online,0,0,0,76.5,2,0,8,0,7,9.5625,1,3,0.25,0,0.0,1,INN34995
2,0,0,2,Meal Plan 1,0,Room_Type 4,207,Online,0,0,0,105.3,1,1,8,6,2,35.1,0,2,0.0,0,0.0,1,INN35000
2,0,1,2,Meal Plan 1,0,Room_Type 4,9,Online,0,0,0,64.03,1,0,2,0,3,16.0075,0,2,0.25,0,0.0,1,INN35002
3,0,2,4,Meal Plan 1,0,Room_Type 4,199,Online,0,0,0,119.0,0,0,12,4,6,17.0,0,3,0.2857142857142857,0,0.0,0,INN35004
1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,0.0,0,0,11,0,2,0.0,0,1,0.0,0,0.0,0,INN35007
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,64.4,0,0,3,6,1,32.2,0,1,0.0,0,0.0,0,INN35008
2,0,0,1,Meal Plan 1,0,Room_Type 5,3,Corporate,0,0,0,159.0,0,0,5,5,1,79.5,0,2,0.0,0,0.0,0,INN35009
2,0,1,2,Meal Plan 1,0,Room_Type 1,106,Online,0,0,0,108.3,0,1,7,2,3,27.075,0,2,0.25,0,0.0,0,INN35011
2,0,1,2,Not Selected,0,Room_Type 1,52,Online,0,0,0,108.0,1,0,10,2,3,27.0,0,2,0.25,0,0.0,1,INN35012
1,0,0,3,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,85.5,1,0,10,5,3,21.375,0,1,0.0,0,0.0,1,INN35013
2,0,2,1,Meal Plan 1,0,Room_Type 2,194,Online,0,0,0,76.85,1,0,7,0,3,19.2125,0,2,0.5,0,0.0,1,INN35014
2,0,0,1,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,135.9,1,1,5,5,1,67.95,0,2,0.0,0,0.0,1,INN35016
3,0,1,5,Meal Plan 1,0,Room_Type 4,141,Online,0,0,0,131.47,1,0,8,2,6,18.78142857142857,0,3,0.14285714285714285,0,0.0,1,INN35017
3,0,2,2,Meal Plan 1,0,Room_Type 4,47,Online,0,0,0,114.48,2,0,7,0,4,22.896,0,3,0.4,0,0.0,1,INN35018
2,0,0,2,Meal Plan 1,1,Room_Type 1,84,Online,0,0,0,126.9,1,0,8,5,2,42.300000000000004,0,2,0.0,0,0.0,1,INN35019
3,0,2,2,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,121.98,0,1,12,6,4,24.396,0,3,0.4,0,0.0,0,INN35021
2,0,0,3,Meal Plan 1,0,Room_Type 4,42,Online,0,0,0,69.22,0,0,3,4,3,17.305,0,2,0.0,0,0.0,0,INN35022
1,0,1,2,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,171.9,2,0,11,2,3,42.975,0,1,0.25,0,0.0,1,INN35023
1,0,0,3,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,108.42,0,0,6,3,3,27.105,0,1,0.0,0,0.0,0,INN35024
2,0,2,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,101.7,0,0,8,1,3,25.425,0,2,0.5,0,0.0,0,INN35027
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Complementary,1,0,3,0.0,1,0,3,4,1,0.0,0,1,0.0,3,0.0,1,INN35028
2,1,2,5,Not Selected,0,Room_Type 1,101,Online,0,0,0,92.83,1,0,7,0,7,11.60375,1,3,0.25,0,0.0,1,INN35032
2,0,2,1,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,82.0,0,0,2,2,3,20.5,0,2,0.5,0,0.0,0,INN35034
2,0,1,3,Not Selected,0,Room_Type 1,85,Online,0,0,0,116.1,0,0,8,2,4,23.22,0,2,0.2,0,0.0,0,INN35036
2,0,1,2,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,123.3,1,0,9,6,3,30.825,0,2,0.25,0,0.0,1,INN35037
2,0,1,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,132.0,0,0,8,0,2,44.0,0,2,0.3333333333333333,0,0.0,0,INN35039
2,0,1,1,Meal Plan 1,0,Room_Type 1,123,Online,0,0,0,100.8,1,1,4,0,2,33.6,0,2,0.3333333333333333,0,0.0,1,INN35040
3,0,0,3,Meal Plan 1,0,Room_Type 4,12,Online,0,0,0,183.67,0,1,3,5,3,45.9175,0,3,0.0,0,0.0,0,INN35043
1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,79.0,0,0,3,2,1,39.5,0,1,0.5,0,0.0,0,INN35044
1,2,0,1,Meal Plan 1,0,Room_Type 6,6,Online,0,0,0,174.0,1,0,9,0,1,87.0,1,3,0.0,0,0.0,1,INN35045
2,0,0,2,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,140.0,0,1,10,6,2,46.666666666666664,0,2,0.0,0,0.0,0,INN35047
1,1,0,3,Meal Plan 2,0,Room_Type 1,7,Offline,0,0,0,78.5,1,0,2,6,3,19.625,1,2,0.0,0,0.0,1,INN35052
2,0,2,1,Meal Plan 1,0,Room_Type 2,83,Online,0,0,0,97.54,1,0,7,0,3,24.385,0,2,0.5,0,0.0,1,INN35053
1,0,0,3,Meal Plan 1,1,Room_Type 1,6,Offline,0,0,0,65.0,0,0,3,3,3,16.25,0,1,0.0,0,0.0,0,INN35054
1,0,2,3,Meal Plan 1,0,Room_Type 4,52,Online,0,0,0,104.08,2,0,3,5,5,17.346666666666668,0,1,0.3333333333333333,0,0.0,1,INN35055
4,0,0,2,Meal Plan 1,0,Room_Type 7,18,Online,0,0,0,199.43,2,0,12,6,2,66.47666666666667,0,4,0.0,0,0.0,1,INN35057
2,0,0,2,Not Selected,0,Room_Type 1,121,Online,0,0,0,79.2,1,1,12,5,2,26.400000000000002,0,2,0.0,0,0.0,1,INN35059
2,0,2,3,Meal Plan 1,0,Room_Type 1,152,Online,0,0,0,108.12,0,1,6,1,5,18.02,0,2,0.3333333333333333,0,0.0,0,INN35061
1,0,1,2,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,78.03,1,0,9,3,3,19.5075,0,1,0.25,0,0.0,1,INN35063
2,0,0,3,Meal Plan 1,0,Room_Type 4,99,Offline,0,0,0,60.67,0,0,12,5,3,15.1675,0,2,0.0,0,0.0,0,INN35064
2,1,2,3,Meal Plan 1,0,Room_Type 1,184,Online,0,0,0,107.1,2,1,10,5,5,17.849999999999998,1,3,0.3333333333333333,0,0.0,1,INN35065
2,1,1,0,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,123.3,2,0,7,1,1,61.65,1,3,0.5,0,0.0,1,INN35066
2,0,1,3,Meal Plan 1,0,Room_Type 1,46,Offline,0,0,0,85.5,0,0,10,2,4,17.1,0,2,0.2,0,0.0,0,INN35067
2,0,2,6,Not Selected,0,Room_Type 1,67,Online,0,0,0,74.8,1,0,12,0,8,8.31111111111111,0,2,0.2222222222222222,0,0.0,1,INN35068
2,0,0,1,Not Selected,0,Room_Type 1,54,Online,0,0,0,116.1,0,1,5,0,1,58.05,0,2,0.0,0,0.0,0,INN35069
2,0,0,1,Meal Plan 1,0,Room_Type 4,65,Online,0,0,0,118.8,0,1,4,0,1,59.4,0,2,0.0,0,0.0,0,INN35070
2,0,0,4,Meal Plan 1,0,Room_Type 1,168,Online,0,0,0,76.58,1,0,7,3,4,15.315999999999999,0,2,0.0,0,0.0,1,INN35072
1,0,1,2,Meal Plan 1,0,Room_Type 5,241,Corporate,0,0,0,106.0,0,1,10,2,3,26.5,0,1,0.25,0,0.0,0,INN35074
3,0,1,2,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,168.3,1,0,9,6,3,42.075,0,3,0.25,0,0.0,1,INN35077
2,1,2,2,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,129.0,2,0,6,6,4,25.8,1,3,0.4,0,0.0,1,INN35078
2,0,2,8,Not Selected,0,Room_Type 1,7,Online,0,0,0,74.8,1,0,12,3,10,6.8,0,2,0.18181818181818182,0,0.0,1,INN35079
2,0,1,0,Meal Plan 1,0,Room_Type 1,179,Online,0,0,0,93.5,0,1,9,2,1,46.75,0,2,0.5,0,0.0,0,INN35081
2,0,2,5,Meal Plan 1,0,Room_Type 4,50,Online,0,0,0,83.66,1,1,2,3,7,10.4575,0,2,0.25,0,0.0,1,INN35083
3,0,1,2,Meal Plan 1,0,Room_Type 4,29,Online,0,0,0,159.2,2,0,5,6,3,39.8,0,3,0.25,0,0.0,1,INN35084
2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,72.0,0,0,12,5,3,18.0,0,2,0.0,0,0.0,0,INN35085
2,0,1,2,Meal Plan 1,1,Room_Type 1,186,Online,0,0,0,105.3,1,1,7,2,3,26.325,0,2,0.25,0,0.0,1,INN35086
2,1,1,1,Meal Plan 1,0,Room_Type 1,10,Offline,0,0,0,109.5,0,0,5,0,2,36.5,1,3,0.3333333333333333,0,0.0,0,INN35087
3,0,2,2,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,166.85,2,0,12,6,4,33.37,0,3,0.4,0,0.0,1,INN35088
2,1,2,3,Meal Plan 1,0,Room_Type 1,92,Online,0,0,0,134.1,1,1,8,0,5,22.349999999999998,1,3,0.3333333333333333,0,0.0,1,INN35089
2,0,2,1,Meal Plan 1,0,Room_Type 1,90,Online,0,0,0,89.25,0,1,9,2,3,22.3125,0,2,0.5,0,0.0,0,INN35091
2,0,0,1,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,149.4,0,1,9,6,1,74.7,0,2,0.0,0,0.0,0,INN35093
2,2,2,5,Meal Plan 1,0,Room_Type 6,136,Online,0,0,0,170.36,1,1,5,0,7,21.295,1,4,0.25,0,0.0,1,INN35094
3,0,2,1,Meal Plan 2,0,Room_Type 4,31,Online,0,0,0,218.0,0,1,8,1,3,54.5,0,3,0.5,0,0.0,0,INN35095
2,1,1,0,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,109.35,0,1,7,2,1,54.675,1,3,0.5,0,0.0,0,INN35096
2,0,0,4,Meal Plan 1,0,Room_Type 4,59,Online,0,0,0,122.83,0,1,4,4,4,24.566,0,2,0.0,0,0.0,0,INN35100
2,0,2,2,Meal Plan 1,0,Room_Type 4,104,Online,0,0,0,90.95,0,1,4,6,4,18.19,0,2,0.4,0,0.0,0,INN35101
2,1,0,1,Not Selected,0,Room_Type 1,5,Online,0,0,0,84.96,1,0,8,4,1,42.48,1,3,0.0,0,0.0,1,INN35104
2,0,0,2,Meal Plan 1,0,Room_Type 1,81,Online,0,0,0,96.3,0,1,4,6,2,32.1,0,2,0.0,0,0.0,0,INN35106
1,0,0,1,Meal Plan 1,0,Room_Type 1,92,Online,0,0,0,99.9,1,0,7,6,1,49.95,0,1,0.0,0,0.0,1,INN35108
2,0,2,3,Not Selected,0,Room_Type 1,47,Online,0,0,0,76.56,1,1,11,6,5,12.76,0,2,0.3333333333333333,0,0.0,1,INN35109
2,0,1,2,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,71.6,0,0,2,0,3,17.9,0,2,0.25,0,0.0,0,INN35111
2,0,0,4,Not Selected,0,Room_Type 1,12,Online,0,0,0,81.0,0,0,2,4,4,16.2,0,2,0.0,0,0.0,0,INN35112
2,1,2,0,Meal Plan 1,0,Room_Type 1,40,Offline,0,0,0,134.0,0,0,11,1,2,44.666666666666664,1,3,0.6666666666666666,0,0.0,0,INN35113
2,0,1,1,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,117.9,0,1,7,2,2,39.300000000000004,0,2,0.3333333333333333,0,0.0,0,INN35115
2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,129.0,1,0,6,6,1,64.5,0,2,0.0,0,0.0,1,INN35116
2,1,2,1,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,115.32,0,1,6,1,3,28.83,1,3,0.5,0,0.0,0,INN35118
2,1,2,6,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,122.45,0,1,12,0,8,13.605555555555556,1,3,0.2222222222222222,0,0.0,0,INN35120
1,0,0,2,Meal Plan 2,0,Room_Type 1,104,Offline,0,0,0,91.5,0,1,10,4,2,30.5,0,1,0.0,0,0.0,0,INN35121
2,0,0,3,Meal Plan 1,0,Room_Type 4,12,Offline,0,0,0,75.0,0,0,10,4,3,18.75,0,2,0.0,0,0.0,0,INN35122
2,2,0,2,Meal Plan 1,0,Room_Type 6,188,Online,0,0,0,168.3,0,1,7,5,2,56.1,1,4,0.0,0,0.0,0,INN35123
2,0,0,3,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,95.48,1,0,9,4,3,23.87,0,2,0.0,0,0.0,1,INN35126
2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,68.53,0,0,3,2,1,34.265,0,2,0.5,0,0.0,0,INN35127
2,0,0,3,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,81.9,1,0,3,3,3,20.475,0,2,0.0,0,0.0,1,INN35129
1,0,0,1,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,80.0,1,1,8,0,1,40.0,0,1,0.0,0,0.0,1,INN35130
2,0,2,3,Meal Plan 1,0,Room_Type 4,226,Online,0,0,0,92.82,1,1,12,0,5,15.469999999999999,0,2,0.3333333333333333,0,0.0,1,INN35131
2,0,1,3,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,156.0,1,0,5,2,4,31.2,0,2,0.2,0,0.0,1,INN35133
2,0,0,3,Not Selected,0,Room_Type 1,4,Online,0,0,0,133.33,1,1,10,5,3,33.3325,0,2,0.0,0,0.0,1,INN35136
2,0,1,5,Meal Plan 1,0,Room_Type 4,17,Online,0,0,0,89.3,1,0,1,4,6,12.757142857142856,0,2,0.14285714285714285,0,0.0,1,INN35137
1,0,0,1,Meal Plan 1,1,Room_Type 1,0,Offline,0,0,0,88.2,0,0,12,3,1,44.1,0,1,0.0,0,0.0,0,INN35138
3,0,2,4,Meal Plan 1,0,Room_Type 4,104,Online,0,0,0,139.2,0,1,7,0,6,19.885714285714283,0,3,0.2857142857142857,0,0.0,0,INN35139
3,0,0,5,Meal Plan 1,0,Room_Type 1,71,Online,0,0,0,112.58,1,0,12,4,5,18.763333333333332,0,3,0.0,0,0.0,1,INN35141
2,0,0,4,Meal Plan 1,0,Room_Type 1,49,Online,0,0,0,73.95,1,0,2,4,4,14.790000000000001,0,2,0.0,0,0.0,1,INN35142
2,0,2,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,162.0,0,0,10,0,3,40.5,0,2,0.5,0,0.0,0,INN35144
2,0,1,4,Not Selected,1,Room_Type 1,37,Online,0,0,0,78.5,1,0,2,3,5,13.083333333333334,0,2,0.16666666666666666,0,0.0,1,INN35145
2,2,0,1,Meal Plan 1,0,Room_Type 6,2,Corporate,0,0,0,95.0,1,0,11,5,1,47.5,1,4,0.0,0,0.0,1,INN35147
2,0,0,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,78.3,0,1,1,1,1,39.15,0,2,0.0,0,0.0,0,INN35149
2,0,1,2,Meal Plan 1,0,Room_Type 1,155,Online,0,0,0,96.3,0,1,6,2,3,24.075,0,2,0.25,0,0.0,0,INN35152
1,0,2,0,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,105.0,1,0,5,1,2,35.0,0,1,0.6666666666666666,0,0.0,1,INN35154
3,0,0,2,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,165.0,1,0,4,4,2,55.0,0,3,0.0,0,0.0,1,INN35156
2,0,0,3,Meal Plan 1,0,Room_Type 4,13,Online,0,0,0,152.67,0,1,6,5,3,38.1675,0,2,0.0,0,0.0,0,INN35157
2,0,0,4,Meal Plan 1,0,Room_Type 1,116,Online,0,0,0,85.5,1,0,12,4,4,17.1,0,2,0.0,0,0.0,1,INN35160
2,0,0,2,Not Selected,1,Room_Type 1,1,Online,0,0,0,133.0,1,0,8,3,2,44.333333333333336,0,2,0.0,0,0.0,1,INN35162
2,0,2,6,Not Selected,0,Room_Type 1,51,Online,0,0,0,63.75,0,1,3,4,8,7.083333333333333,0,2,0.2222222222222222,0,0.0,0,INN35163
2,0,0,4,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,116.94,0,1,9,4,4,23.387999999999998,0,2,0.0,0,0.0,0,INN35164
2,0,1,4,Meal Plan 1,0,Room_Type 4,6,Offline,0,0,0,78.2,0,0,11,5,5,13.033333333333333,0,2,0.16666666666666666,0,0.0,0,INN35166
2,0,1,3,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,68.0,0,0,11,5,4,13.6,0,2,0.2,0,0.0,0,INN35167
2,0,2,2,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,68.07,1,0,12,0,4,13.613999999999999,0,2,0.4,0,0.0,1,INN35168
2,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,119.0,1,0,1,1,1,59.5,0,2,0.0,0,0.0,1,INN35171
2,0,2,2,Meal Plan 1,0,Room_Type 4,36,Online,0,0,0,153.0,2,0,10,1,4,30.6,0,2,0.4,0,0.0,1,INN35174
2,0,0,3,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,140.4,1,0,5,3,3,35.1,0,2,0.0,0,0.0,1,INN35175
2,0,0,3,Meal Plan 1,0,Room_Type 1,55,Offline,1,1,0,70.0,0,0,12,5,3,17.5,0,2,0.0,1,0.5,0,INN35178
2,0,2,5,Meal Plan 1,0,Room_Type 4,17,Online,0,0,0,119.71,1,0,10,1,7,14.96375,0,2,0.25,0,0.0,1,INN35181
2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,69.99,0,0,4,4,1,34.995,0,2,0.0,0,0.0,0,INN35182
2,0,0,3,Meal Plan 2,0,Room_Type 1,5,Offline,0,0,0,125.0,0,0,9,5,3,31.25,0,2,0.0,0,0.0,0,INN35183
2,0,0,1,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,131.4,1,0,12,6,1,65.7,0,2,0.0,0,0.0,1,INN35184
2,0,0,2,Not Selected,0,Room_Type 1,17,Online,0,0,0,120.0,1,0,12,5,2,40.0,0,2,0.0,0,0.0,1,INN35185
2,0,0,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,104.72,1,0,10,6,1,52.36,0,2,0.0,0,0.0,1,INN35187
2,0,1,3,Not Selected,0,Room_Type 1,52,Online,0,0,0,74.8,2,0,12,5,4,14.959999999999999,0,2,0.2,0,0.0,1,INN35188
2,1,2,1,Not Selected,0,Room_Type 1,126,Online,0,0,0,93.17,1,0,8,0,3,23.2925,1,3,0.5,0,0.0,1,INN35189
2,0,2,3,Meal Plan 1,0,Room_Type 4,136,Online,0,0,0,102.85,0,0,4,5,5,17.141666666666666,0,2,0.3333333333333333,0,0.0,0,INN35191
2,0,1,3,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,109.8,0,1,4,5,4,21.96,0,2,0.2,0,0.0,0,INN35192
2,2,0,1,Meal Plan 1,0,Room_Type 6,253,Online,0,0,0,198.9,1,1,10,0,1,99.45,1,4,0.0,0,0.0,1,INN35193
3,0,1,4,Meal Plan 1,0,Room_Type 1,102,Offline,0,0,0,96.9,0,1,7,2,5,16.150000000000002,0,3,0.16666666666666666,0,0.0,0,INN35195
3,0,1,5,Meal Plan 1,0,Room_Type 4,51,Online,0,0,0,130.9,2,0,12,3,6,18.7,0,3,0.14285714285714285,0,0.0,1,INN35199
1,0,6,14,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,75.35,1,0,1,2,20,3.588095238095238,0,1,0.2857142857142857,0,0.0,1,INN35200
2,1,0,3,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,97.1,2,0,2,4,3,24.275,1,3,0.0,0,0.0,1,INN35202
2,0,0,2,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,106.0,1,0,8,6,2,35.333333333333336,0,2,0.0,0,0.0,1,INN35203
1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,85.0,1,0,6,3,1,42.5,0,1,0.0,0,0.0,1,INN35204
2,0,0,1,Meal Plan 1,0,Room_Type 1,228,Online,0,0,0,73.6,1,1,6,0,1,36.8,0,2,0.0,0,0.0,1,INN35205
2,0,2,0,Meal Plan 1,0,Room_Type 5,36,Offline,0,0,0,130.32,0,0,5,1,2,43.44,0,2,0.6666666666666666,0,0.0,0,INN35206
2,0,2,2,Meal Plan 2,0,Room_Type 1,75,Online,0,0,0,120.7,2,0,12,0,4,24.14,0,2,0.4,0,0.0,1,INN35207
2,0,3,7,Meal Plan 1,0,Room_Type 1,202,Online,0,0,0,90.95,2,0,8,2,10,8.268181818181818,0,2,0.2727272727272727,0,0.0,1,INN35208
2,0,0,2,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,31.0,1,0,2,0,2,10.333333333333334,0,2,0.0,0,0.0,1,INN35209
2,0,1,1,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,85.47,1,0,5,2,2,28.49,0,2,0.3333333333333333,0,0.0,1,INN35210
2,0,2,1,Meal Plan 1,0,Room_Type 1,48,Offline,0,0,0,74.0,0,0,2,2,3,18.5,0,2,0.5,0,0.0,0,INN35211
2,0,0,3,Meal Plan 1,0,Room_Type 1,128,Online,0,0,0,123.3,2,0,8,5,3,30.825,0,2,0.0,0,0.0,1,INN35213
2,0,0,3,Meal Plan 1,0,Room_Type 1,124,Online,0,0,0,105.3,2,0,5,3,3,26.325,0,2,0.0,0,0.0,1,INN35214
1,0,0,3,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,112.2,1,0,4,5,3,28.05,0,1,0.0,0,0.0,1,INN35216
1,0,2,2,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,85.05,0,1,10,1,4,17.009999999999998,0,1,0.4,0,0.0,0,INN35217
2,1,1,3,Meal Plan 1,1,Room_Type 1,22,Online,0,0,0,159.0,1,0,8,2,4,31.8,1,3,0.2,0,0.0,1,INN35218
3,0,0,3,Meal Plan 1,0,Room_Type 4,125,Online,0,0,0,138.3,0,1,12,3,3,34.575,0,3,0.0,0,0.0,0,INN35221
2,2,1,2,Meal Plan 1,0,Room_Type 6,133,Online,0,0,0,177.3,0,1,7,2,3,44.325,1,4,0.25,0,0.0,0,INN35222
2,1,1,1,Meal Plan 1,1,Room_Type 1,1,Online,0,0,0,120.0,1,0,1,3,2,40.0,1,3,0.3333333333333333,0,0.0,1,INN35223
